step,pop1,pop2,pop3,pop4,pop5,fire,share1,share2,share3,share4,share5,meanrung,bank1,bank2,bank3,bank4,bank5,banktot,bankmean
1000,544,287,111,46,22,0,0.5386,0.2842,0.1099,0.0455,0.0218,1.7277,0,0,0,0,0,0,0.0000
2000,1040,623,225,84,34,0,0.5184,0.3106,0.1122,0.0419,0.0169,1.7283,0,0,0,0,0,0,0.0000
3000,1145,629,197,63,14,0,0.5591,0.3071,0.0962,0.0308,0.0068,1.6191,0,0,0,0,0,0,0.0000
4000,1229,615,158,42,4,0,0.6001,0.3003,0.0771,0.0205,0.0020,1.5239,0,0,0,0,0,0,0.0000
5000,1291,625,106,23,1,0,0.6310,0.3055,0.0518,0.0112,0.0005,1.4448,0,0,0,0,0,0,0.0000
6000,1372,598,69,9,0,0,0.6699,0.2920,0.0337,0.0044,0.0000,1.3726,0,0,0,0,0,0,0.0000
7000,1412,583,50,0,1,0,0.6901,0.2849,0.0244,0.0000,0.0005,1.3358,0,0,0,0,0,0,0.0000
8000,1491,527,30,0,0,0,0.7280,0.2573,0.0146,0.0000,0.0000,1.2866,0,0,0,0,0,0,0.0000
9000,1575,454,19,0,0,0,0.7690,0.2217,0.0093,0.0000,0.0000,1.2402,0,0,0,0,0,0,0.0000
10000,1620,416,12,0,0,0,0.7910,0.2031,0.0059,0.0000,0.0000,1.2148,0,0,0,0,0,0,0.0000
11000,1672,367,8,1,0,0,0.8164,0.1792,0.0039,0.0005,0.0000,1.1885,0,0,0,0,0,0,0.0000
12000,1718,311,16,1,0,0,0.8397,0.1520,0.0078,0.0005,0.0000,1.1691,0,0,0,0,0,0,0.0000
13000,1789,253,5,0,1,0,0.8735,0.1235,0.0024,0.0000,0.0005,1.1304,0,0,0,0,0,0,0.0000
14000,1847,193,5,1,2,0,0.9019,0.0942,0.0024,0.0005,0.0010,1.1045,0,0,0,0,0,0,0.0000
15000,1877,168,3,0,0,0,0.9165,0.0820,0.0015,0.0000,0.0000,1.0850,0,0,0,0,0,0,0.0000
16000,1912,135,1,0,0,0,0.9336,0.0659,0.0005,0.0000,0.0000,1.0669,0,0,0,0,0,0,0.0000
17000,1928,118,2,0,0,0,0.9414,0.0576,0.0010,0.0000,0.0000,1.0596,0,0,0,0,0,0,0.0000
