step,season,bloomx,bloomy,paidx,paidy,policy,flx,fly,tokx,toky,score
1000,a,456,179,456,0,0.7181,206,73,447,0,456
2000,a,410,56,410,0,0.8798,215,33,820,0,866
3000,a,352,34,352,0,0.9119,102,13,1077,0,1218
4000,a,317,17,317,0,0.9491,31,2,1144,0,1535
5000,a,322,20,322,0,0.9415,39,5,1139,0,1857
6000,a,327,11,327,0,0.9675,32,0,1154,0,2184
7000,a,322,28,322,0,0.9200,41,4,1163,0,2506
8000,a,322,11,322,0,0.9670,23,0,1173,0,2828
9000,a,331,18,331,0,0.9484,37,4,1184,0,3159
10000,a,318,11,318,0,0.9666,33,2,1166,0,3477
11000,a,330,17,330,0,0.9510,44,0,1181,0,3807
12000,a,323,18,323,0,0.9472,45,2,1183,0,4130
13000,a,327,14,327,0,0.9589,36,1,1202,0,4457
14000,a,316,20,316,0,0.9405,32,1,1194,0,4773
15000,a,325,20,325,0,0.9420,42,1,1199,0,5098
16000,a,320,12,320,0,0.9639,29,1,1196,0,5418
17000,a,322,22,322,0,0.9360,29,2,1205,0,5740
18000,a,321,12,321,0,0.9640,20,1,1202,0,6061
19000,a,333,14,333,0,0.9597,40,2,1208,0,6394
20000,a,330,12,330,0,0.9649,43,1,1220,0,6724
21000,a,314,21,314,0,0.9373,38,3,1207,0,7038
22000,a,320,19,320,0,0.9440,35,2,1209,0,7358
23000,a,319,19,319,0,0.9438,33,1,1207,0,7677
24000,a,319,18,319,0,0.9466,27,4,1203,0,7996
25000,a,314,28,314,0,0.9181,33,3,1196,0,8310
26000,a,330,16,330,0,0.9538,34,2,1218,0,8640
27000,a,324,18,324,0,0.9474,46,1,1215,0,8964
28000,a,323,16,323,0,0.9528,42,2,1219,0,9287
29000,a,322,11,322,0,0.9670,32,1,1218,0,9609
30000,a,315,18,315,0,0.9459,30,3,1199,0,9924
31000,a,321,26,321,0,0.9251,36,6,1205,0,10245
32000,a,322,19,322,0,0.9443,45,2,1204,0,10567
33000,a,321,25,321,0,0.9277,39,3,1222,0,10888
34000,a,317,16,317,0,0.9520,37,0,1210,0,11205
35000,a,316,21,316,0,0.9377,41,0,1196,0,11521
36000,a,319,16,319,0,0.9522,39,1,1186,0,11840
37000,a,329,11,329,0,0.9676,41,0,1194,0,12169
38000,a,320,15,320,0,0.9552,41,1,1183,0,12489
39000,a,332,12,332,0,0.9651,37,2,1206,0,12821
40000,a,326,19,326,0,0.9449,45,2,1214,0,13147
41000,a,316,20,316,0,0.9405,40,4,1205,0,13463
42000,a,320,16,320,0,0.9524,30,1,1210,0,13783
43000,a,321,22,321,0,0.9359,31,1,1216,0,14104
44000,a,321,12,321,0,0.9640,28,1,1206,0,14425
45000,a,320,27,320,0,0.9222,40,1,1208,0,14745
46000,a,313,18,313,0,0.9456,28,5,1191,0,15058
47000,a,326,23,326,0,0.9341,30,1,1217,0,15384
48000,a,319,21,319,0,0.9382,36,2,1209,0,15703
49000,a,318,19,318,0,0.9436,34,2,1203,0,16021
50000,a,320,22,320,0,0.9357,42,3,1198,0,16341
51000,a,317,23,317,0,0.9324,33,1,1206,0,16658
52000,a,317,20,317,0,0.9407,33,2,1196,0,16975
53000,a,334,17,334,0,0.9516,44,2,1221,0,17309
54000,a,313,18,313,0,0.9456,31,2,1209,0,17622
55000,a,327,20,327,0,0.9424,43,0,1220,0,17949
56000,a,326,16,326,0,0.9532,41,2,1230,0,18275
57000,a,316,18,316,0,0.9461,31,5,1221,0,18591
58000,a,329,8,329,0,0.9763,28,0,1232,0,18920
59000,a,325,10,325,0,0.9701,30,0,1225,0,19245
60000,a,321,13,321,0,0.9611,34,4,1206,0,19566
61000,a,327,15,327,0,0.9561,41,4,1210,0,19893
62000,a,322,13,322,0,0.9612,29,1,1217,0,20215
63000,a,325,13,325,0,0.9615,37,3,1208,0,20540
64000,a,326,16,326,0,0.9532,39,1,1218,0,20866
65000,a,315,20,315,0,0.9403,33,5,1205,0,21181
66000,a,321,17,321,0,0.9497,34,2,1204,0,21502
67000,a,319,24,319,0,0.9300,42,0,1203,0,21821
68000,a,326,12,326,0,0.9645,33,1,1213,0,22147
69000,a,329,12,329,0,0.9648,38,1,1219,0,22476
70000,a,317,15,317,0,0.9548,33,1,1205,0,22793
71000,a,315,22,315,0,0.9347,37,2,1189,0,23108
72000,a,323,20,323,0,0.9417,32,2,1203,0,23431
73000,a,321,18,321,0,0.9469,39,1,1196,0,23752
74000,a,318,23,318,0,0.9326,29,2,1205,0,24070
75000,a,325,9,325,0,0.9731,27,3,1199,0,24395
76000,a,333,15,333,0,0.9569,45,3,1210,0,24728
77000,a,316,21,316,0,0.9377,27,3,1218,0,25044
78000,a,320,15,320,0,0.9552,31,2,1205,0,25364
79000,a,325,19,325,0,0.9448,35,2,1214,0,25689
80000,a,318,19,318,0,0.9436,36,3,1204,0,26007
81000,a,322,17,322,0,0.9499,31,5,1207,0,26329
82000,a,330,14,330,0,0.9593,36,4,1221,0,26659
83000,a,319,13,319,0,0.9608,37,4,1203,0,26978
84000,a,309,20,309,0,0.9392,29,2,1180,0,27287
85000,a,331,18,331,0,0.9484,36,4,1200,0,27618
86000,a,321,26,321,0,0.9251,51,5,1199,0,27939
87000,a,324,14,324,0,0.9586,33,3,1219,0,28263
88000,a,319,19,319,0,0.9438,34,0,1216,0,28582
89000,a,312,16,312,0,0.9512,31,3,1184,0,28894
90000,a,324,19,324,0,0.9446,43,3,1182,0,29218
91000,b,597,27,0,27,0.9567,321,15,714,26,29245
92000,b,471,44,0,44,0.9146,359,30,442,68,29289
93000,b,372,106,0,106,0.7782,291,71,286,169,29395
94000,b,301,171,0,171,0.6377,219,111,175,328,29566
95000,b,181,282,0,282,0.3909,133,151,125,584,29848
96000,b,133,312,0,312,0.2989,69,149,91,854,30160
97000,b,84,296,0,296,0.2211,22,59,74,1054,30456
98000,b,91,279,0,279,0.2459,7,41,50,1118,30735
99000,b,57,297,0,297,0.1610,5,43,30,1138,31032
100000,b,36,311,0,311,0.1037,6,33,18,1160,31343
101000,b,37,312,0,312,0.1060,4,33,15,1174,31655
102000,b,30,312,0,312,0.0877,3,31,9,1177,31967
103000,b,27,320,0,320,0.0778,4,36,5,1187,32287
104000,b,29,314,0,314,0.0845,1,36,2,1193,32601
105000,b,21,325,0,325,0.0607,3,47,2,1197,32926
106000,b,21,311,0,311,0.0633,1,26,1,1195,33237
107000,b,6,332,0,332,0.0178,1,35,1,1194,33569
108000,b,11,330,0,330,0.0323,1,31,1,1210,33899
109000,b,9,324,0,324,0.0270,1,32,0,1200,34223
110000,b,15,325,0,325,0.0441,2,28,0,1208,34548
111000,b,13,328,0,328,0.0381,1,36,0,1211,34876
112000,b,18,326,0,326,0.0523,1,46,0,1215,35202
